loan_amnt,int_rate,term,emp_length_num,annual_inc,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,log_annual_inc,log_loan_amnt,log_revol_bal,loan_to_income,rate_x_term,has_delinq,has_pub_rec,grade,sub_grade,home_ownership,verification_status,purpose
20000.0,15.77,60.0,,63000.0,25.39,2.0,11.0,0.0,3010.0,23.7,11.050905878263567,9.903537551286169,8.010027528481734,0.31745527848764304,946.1999999999999,1,0,D,D1,MORTGAGE,Not Verified,debt_consolidation
21900.0,14.85,36.0,8.0,100000.0,20.22,0.0,12.0,1.0,11816.0,72.0,11.51293546492023,9.994287576862567,9.377294451639015,0.21899781002189977,534.6,0,1,C,C5,MORTGAGE,Verified,debt_consolidation
2500.0,11.99,36.0,0.0,37000.0,21.21,0.0,7.0,0.0,4363.0,24.9,10.518700218288165,7.824445930877618,8.381144346952961,0.06756574146644685,431.64,0,0,C,C1,RENT,Source Verified,other
12000.0,10.64,60.0,10.0,56000.0,31.76,0.0,7.0,0.0,24847.0,98.2,10.933124826700706,9.392745258631441,10.120532545388468,0.21428188782343172,638.4000000000001,0,0,B,B4,RENT,Not Verified,debt_consolidation
11200.0,18.99,36.0,3.0,32000.0,34.06,0.0,16.0,0.0,17211.0,75.0,10.373522431293592,9.32375833901174,9.75336209395849,0.3499890628417862,683.64,0,0,E,E1,MORTGAGE,Verified,debt_consolidation
35000.0,14.85,60.0,10.0,90000.0,19.13,0.0,12.0,0.0,17669.0,66.4,11.407576060361786,10.463131911491967,9.779623565313742,0.38888456794924503,891.0,0,0,C,C5,OWN,Verified,debt_consolidation
8000.0,7.49,36.0,0.0,150000.0,7.6,0.0,14.0,0.0,8825.0,10.4,11.918397239722838,8.987321812850123,9.085457189829492,0.05333297778014813,269.64,0,0,A,A4,RENT,Source Verified,car
3000.0,9.17,36.0,1.0,32500.0,14.19,0.0,10.0,0.0,2398.0,3.8,10.389026137075234,8.006700845440367,7.782807262839694,0.09230485215839512,330.12,0,0,B,B2,RENT,Source Verified,other
3400.0,9.8,36.0,10.0,45000.0,15.09,2.0,12.0,0.0,917.0,28.7,10.714439990727769,8.131824785007195,6.82219739062049,0.07555387658052043,352.8,1,0,B,B3,MORTGAGE,Source Verified,home_improvement
20000.0,11.99,36.0,10.0,160000.0,13.98,1.0,11.0,1.0,25267.0,80.0,11.982935344196433,9.903537551286169,10.137294052018591,0.12499921875488278,431.64,1,1,C,C1,RENT,Not Verified,debt_consolidation
9500.0,9.17,36.0,,40000.0,32.22,0.0,13.0,0.0,27226.0,57.8,10.596659732783579,9.159152335206748,10.211964406994612,0.23749406264843378,330.12,0,0,B,B2,OWN,Not Verified,credit_card
15750.0,17.97,60.0,2.0,35000.0,48.56,0.0,14.0,1.0,18149.0,62.6,10.463131911491967,9.664659134301735,9.806425839692997,0.4499871432244793,1078.1999999999998,0,1,D,D4,MORTGAGE,Source Verified,credit_card
12000.0,6.99,36.0,10.0,50000.0,20.12,0.0,13.0,0.0,12242.0,28.9,10.819798284210286,9.392745258631441,9.412709624073916,0.2399952000959981,251.64000000000001,0,0,A,A3,MORTGAGE,Not Verified,credit_card
12000.0,6.99,36.0,2.0,100000.0,9.19,1.0,9.0,0.0,8093.0,53.2,11.51293546492023,9.392745258631441,8.998878325435811,0.11999880001199988,251.64000000000001,1,0,A,A3,RENT,Source Verified,debt_consolidation
30000.0,23.13,60.0,,100000.0,26.66,0.0,18.0,0.0,24671.0,48.5,11.51293546492023,10.308985993422082,10.113424276363055,0.2999970000299997,1387.8,0,0,F,F2,MORTGAGE,Verified,debt_consolidation
10000.0,10.64,36.0,10.0,60000.0,25.67,0.0,18.0,5.0,9975.0,43.4,11.002116507732017,9.210440366976515,9.207937487359873,0.1666638889351844,383.04,0,1,B,B4,RENT,Source Verified,debt_consolidation
1200.0,10.78,36.0,,20316.0,29.89,0.0,8.0,0.0,2416.0,26.3,9.91921325299761,7.0909098220799835,7.7902823807034824,0.05906383816508343,388.08,0,0,B,B4,RENT,Not Verified,debt_consolidation
20000.0,8.49,36.0,3.0,61097.0,27.14,0.0,15.0,0.0,19644.0,54.9,11.02023441139972,9.903537551286169,9.88557813199256,0.3273429572162755,305.64,0,0,B,B1,RENT,Not Verified,credit_card
20000.0,13.18,36.0,9.0,75000.0,24.72,0.0,10.0,0.0,32733.0,54.6,11.225256725762893,9.903537551286169,10.396169572065828,0.2666631111585179,474.48,0,0,C,C3,RENT,Verified,debt_consolidation
30000.0,7.89,36.0,7.0,110000.0,21.58,0.0,10.0,0.0,27950.0,63.2,11.608244735642321,10.308985993422082,10.238208256118535,0.272724793410969,284.03999999999996,0,0,A,A5,RENT,Verified,credit_card
7000.0,6.49,36.0,2.0,86000.0,26.15,0.0,11.0,0.0,2228.0,8.6,11.362114203075018,8.853808274977197,7.709308333385868,0.08139440239066988,233.64000000000001,0,0,A,A2,MORTGAGE,Source Verified,vacation
21600.0,13.67,60.0,5.0,60000.0,22.68,0.0,13.0,0.0,15221.0,49.6,11.002116507732017,9.980494888896912,9.630497028827337,0.3599940000999983,820.2,0,0,C,C4,RENT,Verified,debt_consolidation
7200.0,13.67,36.0,10.0,70000.0,17.44,1.0,13.0,0.0,12068.0,45.4,11.156264806643742,8.881975184248866,9.398395460617898,0.1028556734903787,492.12,1,0,C,C4,MORTGAGE,Source Verified,debt_consolidation
6000.0,22.45,36.0,,25000.0,31.88,0.0,42.0,0.0,13426.0,58.6,10.12667110305036,8.699681400989512,9.505022884072707,0.23999040038398464,808.1999999999999,0,0,F,F1,RENT,Verified,debt_consolidation
30000.0,16.59,36.0,10.0,60000.0,10.18,0.0,6.0,0.0,136.0,1.8,11.002116507732017,10.308985993422082,4.919980925828125,0.49999166680555324,597.24,0,0,D,D2,MORTGAGE,Source Verified,home_improvement
30000.0,9.76,60.0,2.0,63000.0,8.02,0.0,6.0,0.0,33500.0,31.5,11.050905878263567,10.308985993422082,10.419330568113901,0.4761829177314646,585.6,0,0,B,B3,RENT,Source Verified,credit_card
6000.0,11.99,36.0,10.0,50000.0,34.59,0.0,8.0,0.0,7732.0,57.7,10.819798284210286,8.699681400989512,8.953252164609035,0.11999760004799905,431.64,0,0,C,C1,MORTGAGE,Verified,debt_consolidation
18000.0,11.48,36.0,5.0,45000.0,20.48,0.0,13.0,0.0,12703.0,48.7,10.714439990727769,9.798182590890704,9.449672183486916,0.39999111130863757,413.28000000000003,0,0,B,B5,MORTGAGE,Source Verified,credit_card
7000.0,7.91,36.0,0.0,26000.0,12.51,0.0,5.0,0.0,7483.0,66.8,10.165890277802454,8.853808274977197,8.92052268739398,0.26922041459943846,284.76,0,0,A,A5,RENT,Verified,debt_consolidation
8000.0,7.91,36.0,10.0,40000.0,21.45,0.0,8.0,0.0,7716.0,38.0,10.596659732783579,8.987321812850123,8.951180966457603,0.19999500012499688,284.76,0,0,A,A5,MORTGAGE,Not Verified,debt_consolidation
7000.0,9.17,36.0,5.0,75000.0,6.64,0.0,9.0,0.0,10427.0,75.0,11.225256725762893,8.853808274977197,9.252249775053391,0.09333208890548127,330.12,0,0,B,B2,RENT,Source Verified,debt_consolidation
25000.0,11.99,36.0,7.0,140000.0,10.79,0.0,10.0,0.0,9168.0,48.0,11.849404844423074,10.12667110305036,9.1235835080499,0.17857015307033522,431.64,0,0,C,C1,OWN,Not Verified,debt_consolidation
6000.0,9.8,36.0,4.0,85140.0,14.42,0.0,11.0,0.0,11210.0,57.5,11.35206398467375,8.699681400989512,9.324650718153594,0.0704713357841698,352.8,0,0,B,B3,MORTGAGE,Not Verified,debt_consolidation
12000.0,9.8,36.0,5.0,43000.0,18.28,0.0,14.0,0.0,13131.0,45.4,10.668978650219241,9.392745258631441,9.482807278621483,0.2790632775981954,352.8,0,0,B,B3,RENT,Source Verified,debt_consolidation
16000.0,5.32,36.0,1.0,115000.0,12.26,0.0,16.0,0.0,421.0,0.7,11.652696102959753,9.680406499268875,6.045005314036011,0.1391292249632612,191.52,0,0,A,A1,RENT,Not Verified,credit_card
15600.0,9.8,36.0,5.0,47000.0,3.52,0.0,8.0,1.0,9453.0,27.0,10.757924157061597,9.655090293747248,9.154193211353181,0.33190783174826066,352.8,0,1,B,B3,RENT,Source Verified,credit_card
6475.0,17.97,36.0,10.0,46000.0,26.91,0.0,19.0,0.0,55449.0,70.1,10.736418414365374,8.775858314797526,10.923236992778513,0.14075780961283452,646.92,0,0,D,D4,MORTGAGE,Not Verified,house
13650.0,18.49,60.0,1.0,144000.0,5.73,0.0,8.0,1.0,9048.0,54.0,11.87757552297847,9.521568058002977,9.110409533351133,0.09479100839577503,1109.3999999999999,0,1,D,D5,MORTGAGE,Source Verified,small_business
4925.0,23.99,36.0,6.0,71200.0,17.79,0.0,11.0,2.0,2347.0,17.1,11.173262142245258,8.502282578680482,7.761319180947987,0.06917037682055027,863.64,0,1,F,F3,RENT,Verified,small_business
5000.0,8.49,36.0,6.0,183000.0,2.53,1.0,11.0,3.0,2342.0,21.7,12.117246896289501,8.517393171418904,7.759187438507795,0.02732225506964443,305.64,1,1,B,B1,RENT,Not Verified,debt_consolidation
8000.0,7.89,36.0,4.0,67600.0,16.62,0.0,8.0,0.0,9136.0,45.2,11.121378054821049,8.987321812850123,9.120087382998621,0.1183414446531856,284.03999999999996,0,0,A,A5,RENT,Verified,credit_card
10000.0,8.49,36.0,2.0,169000.0,10.14,0.0,10.0,1.0,8386.0,51.4,12.037659911047466,9.210440366976515,9.034438166984412,0.0591712475074112,305.64,0,1,B,B1,MORTGAGE,Source Verified,debt_consolidation
12000.0,13.44,60.0,1.0,70000.0,18.4,0.0,10.0,0.0,11457.0,88.1,11.156264806643742,9.392745258631441,9.346443454968522,0.17142612248396452,806.4,0,0,C,C3,RENT,Source Verified,debt_consolidation
5600.0,13.44,36.0,10.0,50000.0,28.73,0.0,11.0,3.0,5967.0,29.2,10.819798284210286,8.630700432209832,8.694167141883597,0.11199776004479911,483.84,0,1,C,C3,RENT,Source Verified,debt_consolidation
16800.0,7.91,36.0,10.0,140000.0,10.57,0.0,7.0,0.0,25271.0,89.9,11.849404844423074,9.729193687429403,10.137452342481922,0.11999914286326527,284.76,0,0,A,A5,RENT,Verified,credit_card
19275.0,11.99,36.0,10.0,66685.0,29.62,0.0,13.0,0.0,22728.0,84.5,11.107750314820192,9.866616077760224,10.031396921158159,0.2890411780583631,431.64,0,0,C,C1,MORTGAGE,Source Verified,debt_consolidation
10000.0,13.99,36.0,10.0,35000.0,29.01,0.0,7.0,0.0,3675.0,64.5,10.463131911491967,9.210440366976515,8.209580483475577,0.2857061226822091,503.64,0,0,C,C4,RENT,Source Verified,credit_card
9000.0,15.77,36.0,0.0,25000.0,28.13,0.0,12.0,0.0,14563.0,69.7,10.12667110305036,9.105090961257085,9.586308009295324,0.35998560057597695,567.72,0,0,D,D1,RENT,Not Verified,debt_consolidation
20000.0,10.78,36.0,10.0,43680.0,18.74,0.0,9.0,0.0,21217.0,82.9,10.684668503929622,9.903537551286169,9.962605157019217,0.45786497561869005,388.08,0,0,B,B4,RENT,Verified,debt_consolidation
5000.0,13.18,36.0,10.0,64000.0,6.79,0.0,17.0,1.0,4866.0,19.3,11.06665398721974,8.517393171418904,8.490233009833455,0.07812377931594819,474.48,0,1,C,C3,RENT,Verified,credit_card
5000.0,8.49,36.0,,25000.0,13.63,0.0,17.0,1.0,7259.0,20.1,10.12667110305036,8.517393171418904,8.89013510781884,0.1999920003199872,305.64,0,1,B,B1,OWN,Not Verified,debt_consolidation
13200.0,22.45,36.0,3.0,41300.0,30.08,0.0,12.0,0.0,8007.0,70.2,10.628641991731053,9.488047863280759,8.988196320995057,0.31960485218275586,808.1999999999999,0,0,F,F1,RENT,Verified,small_business
5925.0,8.49,36.0,10.0,47000.0,17.9,0.0,9.0,0.0,8203.0,72.6,10.757924157061597,8.68710472813351,9.012377119192271,0.1260611476351567,305.64,0,0,B,B1,OWN,Verified,moving
8000.0,9.8,36.0,4.0,31000.0,11.03,0.0,9.0,0.0,6977.0,45.6,10.34177474101152,8.987321812850123,8.85051762174672,0.25805619173575045,352.8,0,0,B,B3,MORTGAGE,Verified,credit_card
21000.0,15.41,60.0,3.0,80100.0,35.49,1.0,13.0,0.0,35942.0,67.7,11.291043617373028,9.952325334619427,10.489689629308009,0.2621690116228262,924.6,1,0,D,D1,RENT,Verified,debt_consolidation
13500.0,6.49,36.0,0.0,105000.0,13.27,0.0,6.0,0.0,5269.0,20.3,11.561725152903833,9.510519035757246,8.569785641535407,0.12857020409329434,233.64000000000001,0,0,A,A2,RENT,Source Verified,debt_consolidation
25000.0,11.99,60.0,2.0,90000.0,37.0,0.0,11.0,0.0,37612.0,85.7,11.407576060361786,10.12667110305036,10.535105014302918,0.27777469139231786,719.4,0,0,C,C1,RENT,Not Verified,credit_card
8000.0,9.76,36.0,2.0,65000.0,30.32,0.0,11.0,0.0,8832.0,89.2,11.082157933374816,8.987321812850123,9.086249986745132,0.123075029614929,351.36,0,0,B,B3,RENT,Verified,credit_card
5000.0,10.64,36.0,10.0,30000.0,24.0,3.0,8.0,0.0,4557.0,29.2,10.308985993422082,8.517393171418904,8.42463920980563,0.16666111129629013,383.04,1,0,B,B4,RENT,Verified,credit_card
18475.0,18.99,36.0,5.0,70000.0,27.9,0.0,31.0,0.0,35716.0,55.3,11.156264806643742,9.824227871550496,10.483382044901216,0.26392480107427035,683.64,0,0,E,E3,MORTGAGE,Source Verified,debt_consolidation
9350.0,15.77,36.0,0.0,50000.0,14.74,2.0,6.0,1.0,3216.0,61.0,10.819798284210286,9.143238568435446,8.076204527239026,0.1869962600747985,567.72,1,1,D,D1,RENT,Not Verified,debt_consolidation
10000.0,11.99,36.0,8.0,47000.0,17.31,0.0,13.0,0.0,10022.0,33.7,10.757924157061597,9.210440366976515,9.212637731024866,0.2127614306078594,431.64,0,0,C,C1,MORTGAGE,Verified,debt_consolidation
5950.0,11.48,36.0,10.0,100000.0,9.67,0.0,8.0,0.0,50443.0,80.0,11.51293546492023,8.691314551644851,10.828619089075765,0.05949940500594994,413.28000000000003,0,0,B,B5,MORTGAGE,Verified,debt_consolidation
19200.0,12.59,60.0,10.0,79000.0,17.58,0.0,9.0,0.0,13441.0,56.0,11.277215789596891,9.862717639992916,9.506139412529912,0.24303489829242667,755.4,0,0,C,C2,MORTGAGE,Not Verified,debt_consolidation
8000.0,10.64,36.0,8.0,80000.0,21.2,0.0,15.0,0.0,23840.0,53.8,11.289794413577894,8.987321812850123,10.079162066608289,0.0999987500156248,383.04,0,0,B,B4,MORTGAGE,Source Verified,credit_card
4375.0,15.77,36.0,5.0,25000.0,26.88,0.0,9.0,0.0,4612.0,30.7,10.12667110305036,8.383890344101816,8.43663368355782,0.1749930002799888,567.72,0,0,D,D1,RENT,Source Verified,debt_consolidation
9000.0,7.89,36.0,0.0,150000.0,8.2,0.0,7.0,0.0,21340.0,49.1,11.918397239722838,9.105090961257085,9.96838538411397,0.05999960000266665,284.03999999999996,0,0,A,A5,OWN,Source Verified,car
7000.0,12.59,36.0,10.0,43900.0,13.59,0.0,5.0,0.0,9211.0,79.4,10.689692377847104,8.853808274977197,9.128262260940575,0.15944967085032233,453.24,0,0,C,C2,MORTGAGE,Source Verified,credit_card
10650.0,15.77,36.0,0.0,33000.0,31.89,0.0,7.0,0.0,9538.0,71.2,10.404293143019792,9.273409063443165,9.163143937145207,0.3227174934092906,567.72,0,0,D,D1,OWN,Verified,debt_consolidation
11425.0,16.99,36.0,3.0,35000.0,28.77,0.0,8.0,0.0,9468.0,59.5,10.463131911491967,9.343646739284408,9.1557785839835,0.3264192451644239,611.64,0,0,D,D3,MORTGAGE,Source Verified,debt_consolidation
6000.0,7.89,36.0,9.0,86000.0,17.76,0.0,16.0,0.0,2802.0,4.9,11.362114203075018,8.699681400989512,7.938445551164788,0.06976663062057419,284.03999999999996,0,0,A,A5,MORTGAGE,Source Verified,debt_consolidation
30000.0,11.99,36.0,1.0,95000.0,17.03,0.0,11.0,0.0,20034.0,81.4,11.461642696843066,10.308985993422082,9.905236023070245,0.3157861496194777,431.64,0,0,C,C1,RENT,Source Verified,debt_consolidation
13600.0,25.09,60.0,3.0,40000.0,28.35,0.0,9.0,0.0,18799.0,81.7,10.596659732783579,9.517898598432753,9.84161214881804,0.3399915002124947,1505.4,0,0,F,F4,RENT,Verified,debt_consolidation
9000.0,12.59,36.0,0.0,28000.0,13.46,0.0,7.0,0.0,8482.0,67.9,10.239995502805314,9.105090961257085,9.045819439807735,0.32141709224670545,453.24,0,0,C,C2,OWN,Verified,credit_card
24000.0,7.91,36.0,4.0,109000.0,7.76,0.0,17.0,0.0,2554.0,3.1,11.599112335481124,10.085850775128717,7.845807502637805,0.2201814662250805,284.76,0,0,A,A5,RENT,Not Verified,other
13000.0,8.49,36.0,3.0,70000.0,21.21,2.0,21.0,0.0,32445.0,75.8,11.156264806643742,9.472781556562168,10.387332447970344,0.18571163269096155,305.64,1,0,B,B1,MORTGAGE,Not Verified,debt_consolidation
20000.0,16.99,60.0,10.0,75000.0,35.92,0.0,40.0,0.0,30616.0,48.1,11.225256725762893,9.903537551286169,10.329310689232171,0.2666631111585179,1019.3999999999999,0,0,D,D3,RENT,Source Verified,debt_consolidation
25000.0,5.32,36.0,7.0,195000.0,14.56,1.0,9.0,0.0,27844.0,71.9,12.180759965737863,10.12667110305036,10.234408696023769,0.12820447074630387,191.52,1,0,A,A1,MORTGAGE,Not Verified,debt_consolidation
8000.0,8.38,36.0,10.0,131000.0,14.06,0.0,10.0,0.0,15192.0,87.3,11.782960235741939,8.987321812850123,9.628590074443766,0.06106823612033496,301.68,0,0,B,B1,RENT,Source Verified,debt_consolidation
22400.0,14.85,60.0,10.0,70000.0,18.69,0.0,10.0,0.0,15292.0,69.8,11.156264806643742,10.016860879703811,9.635150486348124,0.31999542863673375,891.0,0,0,C,C5,RENT,Verified,credit_card
20000.0,11.48,36.0,10.0,55000.0,19.88,0.0,10.0,0.0,17938.0,87.5,10.915106645867501,9.903537551286169,9.79473239269909,0.3636297521863239,413.28000000000003,0,0,B,B5,RENT,Verified,credit_card
9000.0,9.76,36.0,10.0,39000.0,20.92,0.0,7.0,0.0,382.0,2.0,10.571342565808699,9.105090961257085,5.948034989180646,0.2307633137611856,351.36,0,0,B,B3,OWN,Not Verified,credit_card
34000.0,9.17,36.0,10.0,157000.0,12.0,1.0,11.0,0.0,25873.0,35.7,11.964007453736912,10.434145214930487,10.160993882477847,0.21655913019662296,330.12,1,0,B,B2,OWN,Source Verified,debt_consolidation
18000.0,19.89,60.0,0.0,55000.0,24.53,0.0,17.0,0.0,2452.0,16.9,10.915106645867501,9.798182590890704,7.805067044258489,0.3272667769676915,1193.4,0,0,E,E3,RENT,Not Verified,major_purchase
30000.0,11.48,60.0,0.0,70000.0,22.22,0.0,19.0,0.0,28042.0,33.5,11.156264806643742,10.308985993422082,10.241494325439769,0.4285653062099113,688.8000000000001,0,0,B,B5,MORTGAGE,Source Verified,debt_consolidation
13750.0,23.13,60.0,10.0,81600.0,13.87,1.0,15.0,1.0,11505.0,41.0,11.309596795779068,9.528866827722945,9.350623917423238,0.16850283697503707,1387.8,1,1,F,F2,MORTGAGE,Verified,debt_consolidation
8000.0,11.48,36.0,5.0,125000.0,9.37,0.0,17.0,1.0,26411.0,57.7,11.736077016252437,8.987321812850123,10.181573731314462,0.06399948800409597,413.28000000000003,0,1,B,B5,MORTGAGE,Not Verified,home_improvement
2000.0,11.99,36.0,10.0,47000.0,10.32,0.0,4.0,0.0,6727.0,67.3,10.757924157061597,7.601402334583733,8.814033201652784,0.04255228612157188,431.64,0,0,C,C1,RENT,Verified,medical
20000.0,18.49,60.0,0.0,80000.0,17.53,0.0,9.0,1.0,11329.0,80.9,11.289794413577894,9.903537551286169,9.335209354022052,0.249996875039062,1109.3999999999999,0,1,D,D5,MORTGAGE,Source Verified,credit_card
5000.0,14.48,36.0,10.0,50000.0,34.37,2.0,19.0,0.0,7384.0,42.4,10.819798284210286,8.517393171418904,8.90720619496548,0.0999980000399992,521.28,1,0,C,C5,MORTGAGE,Verified,debt_consolidation
4200.0,7.49,36.0,10.0,90000.0,24.85,0.0,15.0,0.0,15478.0,33.5,11.407576060361786,8.343077871169381,9.647239545573877,0.046666148153909404,269.64,0,0,A,A4,MORTGAGE,Source Verified,credit_card
10400.0,7.91,36.0,8.0,35620.0,21.46,0.0,5.0,0.0,19133.0,75.0,10.480690630565247,9.249657234353133,9.859222136238113,0.291962606327728,284.76,0,0,A,A5,RENT,Verified,debt_consolidation
9000.0,9.8,36.0,10.0,74000.0,6.91,0.0,6.0,0.0,6415.0,86.7,11.211833885608513,9.105090961257085,8.766550149546351,0.12161997810840394,352.8,0,0,B,B3,MORTGAGE,Not Verified,credit_card
10000.0,5.32,36.0,8.0,72000.0,16.42,0.0,13.0,0.0,31789.0,59.5,11.184435286790631,9.210440366976515,10.366907053904848,0.1388869599033347,191.52,0,0,A,A1,RENT,Source Verified,debt_consolidation
9600.0,8.38,36.0,4.0,54000.0,23.09,0.0,13.0,0.0,21361.0,60.9,10.896757843893464,9.169622538697624,9.969368921649641,0.177774485657673,301.68,0,0,B,B1,MORTGAGE,Not Verified,credit_card
3400.0,12.88,36.0,6.0,54800.0,12.11,0.0,8.0,0.0,8371.0,62.5,10.911463720944793,8.131824785007195,9.03264808356589,0.06204266345504644,463.68,0,0,C,C2,MORTGAGE,Source Verified,debt_consolidation
20000.0,13.67,36.0,9.0,95000.0,25.69,0.0,16.0,0.0,36994.0,86.2,11.461642696843066,9.903537551286169,10.518538047359652,0.21052409974631847,492.12,0,0,C,C4,RENT,Not Verified,debt_consolidation
8000.0,9.8,36.0,5.0,65000.0,34.98,2.0,28.0,0.0,35481.0,62.0,11.082157933374816,8.987321812850123,10.476780804620594,0.123075029614929,352.8,1,0,B,B3,OWN,Not Verified,home_improvement
20000.0,15.77,36.0,10.0,68000.0,35.51,0.0,11.0,1.0,16087.0,71.2,11.127277689932466,9.903537551286169,9.685828931452487,0.2941133218629138,567.72,0,1,D,D1,MORTGAGE,Not Verified,credit_card
22800.0,23.13,60.0,10.0,60000.0,8.5,0.0,7.0,0.0,15106.0,53.8,11.002116507732017,10.034559673629849,9.622913491543725,0.37999366677222046,1387.8,0,0,F,F2,OWN,Source Verified,home_improvement
2000.0,13.44,36.0,0.0,33000.0,38.33,0.0,10.0,0.0,5499.0,37.2,10.404293143019792,7.601402334583733,8.612503371220562,0.06060422411442078,483.84,0,0,C,C3,OWN,Source Verified,debt_consolidation
5000.0,19.48,36.0,2.0,24000.0,13.2,0.0,6.0,0.0,4619.0,90.6,10.085850775128717,8.517393171418904,8.438149984075784,0.20832465313945253,701.28,0,0,E,E2,OWN,Verified,vacation
10000.0,12.88,60.0,10.0,33000.0,23.23,1.0,8.0,0.0,13034.0,48.8,10.404293143019792,9.210440366976515,9.475393326367602,0.3030211205721039,772.8000000000001,1,0,C,C2,RENT,Not Verified,credit_card
4800.0,13.18,36.0,10.0,50000.0,20.36,0.0,9.0,0.0,12216.0,56.8,10.819798284210286,8.47657950853094,9.41058370340406,0.09599808003839923,474.48,0,0,C,C3,MORTGAGE,Verified,debt_consolidation
8500.0,9.17,36.0,1.0,35500.0,5.88,0.0,5.0,0.0,6022.0,38.4,10.477316144080852,9.047939082617358,8.70334075304372,0.23942987521478268,330.12,0,0,B,B2,OWN,Not Verified,credit_card
10000.0,11.48,36.0,3.0,72000.0,22.83,0.0,19.0,0.0,6209.0,16.0,11.184435286790631,9.210440366976515,8.733916174927524,0.1388869599033347,413.28000000000003,0,0,B,B5,RENT,Verified,debt_consolidation
10000.0,14.85,36.0,9.0,54000.0,8.49,0.0,10.0,1.0,10909.0,67.0,10.896757843893464,9.210440366976515,9.297435078827116,0.18518175589340938,534.6,0,1,C,C5,MORTGAGE,Verified,debt_consolidation
12000.0,5.32,36.0,0.0,135000.0,13.35,0.0,27.0,0.0,10085.0,17.6,11.813037464800539,9.392745258631441,9.21890360263667,0.08888823045755216,191.52,0,0,A,A1,RENT,Not Verified,debt_consolidation
6000.0,11.99,36.0,6.0,80000.0,22.5,2.0,13.0,0.0,8089.0,28.7,11.289794413577894,8.699681400989512,8.998384010052536,0.0749990625117186,431.64,1,0,C,C1,MORTGAGE,Source Verified,debt_consolidation
21600.0,13.99,36.0,10.0,60000.0,20.68,0.0,6.0,0.0,27188.0,99.2,11.002116507732017,9.980494888896912,10.210567758722892,0.3599940000999983,503.64,0,0,C,C4,RENT,Verified,debt_consolidation
10375.0,16.59,36.0,5.0,55000.0,14.06,0.0,8.0,0.0,4972.0,22.5,10.915106645867501,9.24725072599628,8.511778558714738,0.1886329339466555,597.24,0,0,D,D2,RENT,Not Verified,car
2100.0,10.78,36.0,10.0,28000.0,21.13,0.0,9.0,0.0,7897.0,59.8,10.239995502805314,7.650168700845001,8.974364841846594,0.07499732152423128,388.08,0,0,B,B4,MORTGAGE,Verified,debt_consolidation
14225.0,15.77,60.0,5.0,68000.0,11.33,0.0,7.0,0.0,1122.0,25.0,11.127277689932466,9.56282655529346,7.023758954738443,0.20918810017499742,946.1999999999999,0,0,D,D1,MORTGAGE,Verified,home_improvement
35000.0,9.17,36.0,6.0,105000.0,31.5,0.0,33.0,0.0,45877.0,31.0,11.561725152903833,10.463131911491967,10.733740978314072,0.33333015876039274,330.12,0,0,B,B2,MORTGAGE,Source Verified,credit_card
15000.0,11.99,36.0,10.0,69000.0,25.86,1.0,15.0,0.0,15259.0,66.3,11.141876276228,9.61587214452889,9.632990304838447,0.21738815379487253,431.64,1,0,C,C1,MORTGAGE,Source Verified,debt_consolidation
20000.0,7.49,36.0,4.0,47000.0,30.5,0.0,17.0,0.0,20179.0,54.5,10.757924157061597,9.903537551286169,9.912447293907599,0.4255228612157188,269.64,0,0,A,A4,OWN,Not Verified,debt_consolidation
2100.0,10.64,36.0,10.0,68000.0,7.94,0.0,2.0,0.0,960.0,27.4,11.127277689932466,7.650168700845001,6.8679744089702925,0.030881898795605947,383.04,0,0,B,B4,MORTGAGE,Source Verified,major_purchase
1450.0,9.17,36.0,2.0,35000.0,18.59,0.0,6.0,0.0,6916.0,69.2,10.463131911491967,7.280008252884188,8.841737428600585,0.041427387788920314,330.12,0,0,B,B2,MORTGAGE,Source Verified,home_improvement
23000.0,9.17,36.0,3.0,84000.0,11.8,1.0,9.0,0.0,29691.0,77.1,11.338583982516495,10.043292972227004,10.298632928237437,0.27380626421114035,330.12,1,0,B,B2,RENT,Source Verified,credit_card
35000.0,8.49,36.0,4.0,150000.0,18.88,0.0,11.0,0.0,75272.0,77.3,11.918397239722838,10.463131911491967,11.228876783750868,0.2333317777881481,305.64,0,0,B,B1,MORTGAGE,Not Verified,debt_consolidation
24000.0,22.45,60.0,1.0,110000.0,29.21,5.0,10.0,0.0,7851.0,77.0,11.608244735642321,10.085850775128717,8.968523555396352,0.2181798347287752,1347.0,1,0,F,F1,MORTGAGE,Source Verified,credit_card
20225.0,13.67,60.0,10.0,85000.0,7.06,0.0,14.0,1.0,15553.0,58.3,11.350418300109132,9.914724184462115,9.652073119254888,0.2379383771955624,820.2,0,1,C,C4,MORTGAGE,Not Verified,credit_card
3500.0,9.76,36.0,2.0,40000.0,16.74,0.0,5.0,0.0,2397.0,70.5,10.596659732783579,8.160803920954665,7.7823903355874595,0.08749781255468614,351.36,0,0,B,B3,RENT,Source Verified,debt_consolidation
25000.0,9.8,36.0,10.0,70000.0,15.2,0.0,11.0,0.0,13472.0,26.6,11.156264806643742,10.12667110305036,9.508442961755847,0.3571377551749261,352.8,0,0,B,B3,MORTGAGE,Not Verified,debt_consolidation
